,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
8729, 2 Series,2018,17000,Automatic,20000,Petrol,150,50.4,1.5
8730, 5 Series,2019,26000,Automatic,13000,Diesel,145,65.7,2.0
8731, 1 Series,2019,18000,Automatic,11961,Diesel,145,47.9,1.5
8732, 1 Series,2015,13800,Automatic,39141,Diesel,30,65.7,2.0
8733, 1 Series,2014,12800,Manual,10503,Petrol,145,50.4,1.6
8734, 1 Series,2019,14500,Manual,30372,Petrol,145,53.3,1.5
8736, 1 Series,2017,15000,Automatic,17392,Petrol,30,55.5,1.5
8737, 3 Series,2018,15800,Manual,27692,Diesel,145,68.9,2.0
8738, X1,2015,17700,Automatic,27460,Diesel,125,57.6,2.0
8739, 2 Series,2017,17000,Automatic,33000,Diesel,145,65.7,2.0
8740, 3 Series,2017,13500,Automatic,48704,Petrol,125,51.4,2.0
8741, X1,2017,16300,Manual,27473,Diesel,125,58.9,2.0
8742, 2 Series,2017,12700,Manual,22397,Petrol,125,52.3,1.5
8743, 1 Series,2018,14700,Automatic,16313,Petrol,145,55.5,1.5
8744, X2,2018,20500,Automatic,6471,Diesel,145,52.3,2.0
8745, 3 Series,2017,16600,Automatic,50000,Other,0,134.5,2.0
8746, 3 Series,2015,20990,Manual,17620,Petrol,265,36.7,3.0
8747, 1 Series,2016,19290,Automatic,28451,Petrol,240,37.7,3.0
8748, 1 Series,2017,16800,Automatic,22396,Petrol,145,54.3,1.5
8749, 3 Series,2016,16900,Automatic,38480,Hybrid,0,148.7,2.0
8750, 3 Series,2016,16500,Automatic,42298,Diesel,125,60.1,2.0
8751, 3 Series,2015,15600,Automatic,33452,Diesel,30,64.2,2.0
8752, X1,2016,15000,Manual,32313,Diesel,20,68.9,2.0
8753, 1 Series,2018,12700,Automatic,35742,Petrol,145,58.9,1.5
8754, 3 Series,2017,13750,Manual,27779,Petrol,150,48.7,2.0
8755, X1,2017,15400,Manual,18000,Diesel,20,68.9,2.0
8756, 2 Series,2017,13400,Automatic,49264,Diesel,150,62.8,2.0
8757, 1 Series,2015,12800,Manual,37391,Diesel,30,65.7,2.0
8758, 3 Series,2016,16700,Automatic,52880,Hybrid,0,134.5,2.0
8759, 3 Series,2016,12300,Manual,32759,Diesel,20,72.4,2.0
8760, 1 Series,2015,15490,Automatic,31141,Diesel,30,64.2,2.0
8761, 5 Series,2014,14990,Automatic,55306,Diesel,125,57.6,2.0
8762, X1,2016,17000,Manual,41377,Diesel,125,58.9,2.0
8763, 4 Series,2017,19800,Automatic,23609,Diesel,125,60.1,2.0
8764, 1 Series,2016,15700,Manual,19732,Diesel,30,62.8,2.0
8765, 1 Series,2017,12900,Automatic,42159,Diesel,150,70.6,2.0
8766, 2 Series,2017,12000,Automatic,39370,Diesel,150,68.9,2.0
8767, 2 Series,2017,15000,Automatic,36729,Diesel,30,67.3,2.0
8768, 2 Series,2016,15200,Automatic,24146,Diesel,30,65.7,2.0
8769, 1 Series,2019,17800,Manual,7218,Petrol,150,52.3,1.5
8770, X1,2017,17000,Manual,18000,Diesel,125,58.9,2.0
8771, 8 Series,2019,73900,Automatic,953,Petrol,145,26.9,4.4
8772, 4 Series,2019,26490,Automatic,6751,Petrol,145,48.7,2.0
8773, 3 Series,2018,19800,Automatic,29473,Diesel,145,64.2,2.0
8774, 1 Series,2014,12000,Automatic,34795,Diesel,30,64.2,2.0
8775, 3 Series,2013,8500,Manual,49884,Petrol,145,47.9,1.6
8776, 2 Series,2017,16300,Automatic,36869,Petrol,145,47.9,2.0
8777, 3 Series,2016,16600,Automatic,31741,Diesel,20,65.7,2.0
8778, 3 Series,2015,15700,Automatic,42492,Diesel,145,56.5,3.0
8779, 2 Series,2018,19600,Manual,15621,Diesel,145,60.1,2.0
8780, X5,2017,30000,Automatic,23882,Diesel,145,47.1,3.0
8781, 1 Series,2018,19990,Automatic,20022,Diesel,150,48.7,2.0
8782, 1 Series,2017,21400,Automatic,23000,Petrol,205,39.8,3.0
8783, 2 Series,2017,16400,Automatic,8012,Petrol,150,53.3,1.5
8784, 3 Series,2018,17995,Automatic,17500,Petrol,150,54.3,1.5
8785, 4 Series,2019,28500,Automatic,5123,Petrol,145,48.7,2.0
8786, 3 Series,2020,32400,Automatic,2121,Diesel,145,52.3,2.0
8787, X3,2019,35900,Automatic,4078,Petrol,145,30.4,2.0
8788, 4 Series,2016,19290,Automatic,44675,Diesel,125,58.9,2.0
8789, X5,2015,35400,Automatic,27947,Diesel,235,42.8,3.0
8790, 2 Series,2019,21990,Manual,1243,Petrol,145,42.2,1.5
8791, 2 Series,2015,13290,Automatic,27419,Diesel,30,55.4,2.0
8792, X1,2017,22000,Automatic,14105,Diesel,150,60.1,2.0
8793, X1,2017,22000,Automatic,10048,Diesel,150,60.1,2.0
8794, X1,2017,18300,Automatic,43147,Diesel,145,57.6,2.0
8795, 1 Series,2013,11000,Manual,37012,Diesel,30,62.8,2.0
8796, 1 Series,2018,17500,Manual,4971,Petrol,150,52.3,1.5
8797, 1 Series,2017,15000,Automatic,15592,Petrol,30,55.5,1.5
8798, 2 Series,2016,19700,Automatic,26193,Petrol,260,37.2,3.0
8799, 2 Series,2016,13400,Manual,35437,Diesel,30,64.2,2.0
8800, 1 Series,2015,12000,Manual,48489,Diesel,30,65.7,2.0
8801, 2 Series,2014,13990,Manual,42947,Petrol,205,42.8,2.0
8802, X5,2016,26900,Automatic,17303,Diesel,205,47.9,3.0
8803, 3 Series,2018,18990,Automatic,42967,Petrol,150,48.7,2.0
8804, 2 Series,2015,13900,Automatic,29867,Diesel,30,68.9,2.0
8805, 3 Series,2016,17400,Automatic,32500,Diesel,30,64.2,2.0
8806, 1 Series,2017,16990,Automatic,23000,Diesel,30,65.7,2.0
8807, 2 Series,2018,19800,Automatic,10764,Petrol,145,47.9,2.0
8808, X3,2017,23100,Automatic,35903,Diesel,145,54.3,2.0
8809, 1 Series,2017,12988,Manual,42069,Diesel,20,68.9,2.0
8810, 1 Series,2013,11400,Manual,59824,Diesel,125,58.9,2.0
8811, 3 Series,2014,15690,Automatic,44900,Diesel,125,58.9,2.0
8812, 1 Series,2014,12990,Manual,34902,Petrol,145,50.4,1.6
8813, 2 Series,2016,20600,Automatic,22901,Petrol,260,37.2,3.0
8814, 5 Series,2017,26990,Automatic,20508,Diesel,145,56.5,3.0
8815, 1 Series,2017,15400,Automatic,57414,Diesel,145,68.9,1.5
8816, 1 Series,2013,14490,Manual,34628,Petrol,145,52.3,1.6
8817, 4 Series,2015,18990,Automatic,24102,Diesel,145,56.5,2.0
8818, 3 Series,2019,31489,Automatic,7834,Diesel,145,49.6,2.0
8819, X4,2020,44899,Automatic,100,Petrol,145,26.9,3.0
8820, 3 Series,2020,34900,Automatic,100,Diesel,145,50.4,2.0
8821, 3 Series,2020,39900,Automatic,13,Diesel,145,44.1,3.0
8822, X6,2019,58900,Automatic,15,Diesel,145,34.9,3.0
8823, 3 Series,2016,12000,Manual,42119,Diesel,30,67.3,2.0
8824, 5 Series,2014,13500,Automatic,41522,Diesel,30,62.8,2.0
8825, 1 Series,2015,13600,Automatic,38046,Diesel,20,67.3,2.0
8826, 1 Series,2017,15800,Automatic,30257,Diesel,145,68.9,2.0
8827, X4,2018,27800,Automatic,17878,Diesel,145,54.3,2.0
8828, 4 Series,2016,17300,Automatic,32837,Diesel,30,65.7,2.0
8829, 3 Series,2015,13100,Manual,36801,Diesel,30,61.4,2.0
8830, X1,2016,17400,Manual,28999,Diesel,125,58.9,2.0
8831, 5 Series,2017,22400,Automatic,16942,Petrol,145,48.7,2.0
8832, 3 Series,2018,22800,Automatic,18627,Petrol,145,47.9,2.0
8833, 2 Series,2018,18490,Automatic,7913,Diesel,145,56.5,1.5
8834, 4 Series,2015,16900,Automatic,57317,Petrol,160,44.8,2.0
8836, X3,2018,30990,Automatic,13034,Diesel,145,54.3,2.0
8837, 1 Series,2017,21990,Automatic,13905,Petrol,145,39.8,3.0
8838, 3 Series,2014,15490,Manual,47701,Diesel,145,55.4,2.0
8839, 1 Series,2015,11490,Manual,62538,Petrol,30,56.5,1.5
8840, 4 Series,2018,22900,Automatic,15814,Petrol,145,48.7,2.0
8841, X1,2019,26990,Automatic,7288,Petrol,145,39.8,2.0
8842, Z4,2020,39990,Automatic,1784,Petrol,150,33.2,3.0
8843, 2 Series,2015,12690,Manual,29400,Diesel,20,68.9,2.0
8844, 3 Series,2019,33890,Automatic,2993,Diesel,150,47.9,3.0
8845, 1 Series,2018,18995,Automatic,11885,Petrol,150,36.7,2.0
8846, X1,2020,33400,Manual,321,Diesel,145,50.4,2.0
8847, 3 Series,2020,43900,Automatic,11,Petrol,145,34.9,3.0
8848, i8,2015,44990,Automatic,43323,Hybrid,0,134.5,1.5
8849, 3 Series,2014,9500,Automatic,75083,Diesel,20,68.9,2.0
8850, 3 Series,2015,13000,Manual,34533,Diesel,125,60.1,2.0
8851, 3 Series,2016,10000,Automatic,84878,Diesel,0,74.3,2.0
8852, 3 Series,2015,19690,Automatic,47741,Diesel,200,49.6,3.0
8853, 6 Series,2015,18990,Automatic,62953,Diesel,160,51.4,3.0
8854, 3 Series,2016,20400,Automatic,40421,Diesel,160,51.4,3.0
8855, 2 Series,2019,23900,Automatic,2426,Diesel,145,47.1,2.0
8856, 3 Series,2016,15400,Manual,21854,Petrol,145,48.7,2.0
8857, 2 Series,2018,19990,Automatic,19234,Diesel,145,47.1,2.0
8858, X3,2016,21990,Automatic,35121,Diesel,145,54.3,2.0
8859, 3 Series,2014,14500,Automatic,45140,Diesel,125,57.6,3.0
8860, 3 Series,2016,10000,Automatic,104720,Petrol,125,51.4,1.5
8861, 4 Series,2016,13000,Automatic,129590,Petrol,150,48.7,2.0
8862, 2 Series,2016,13995,Manual,36250,Diesel,30,64.2,2.0
8863, 3 Series,2007,5795,Automatic,83350,Petrol,325,31.4,3.0
8864, 3 Series,2020,29490,Automatic,12,Petrol,145,42.2,2.0
8865, 3 Series,2019,26899,Automatic,11512,Diesel,145,52.3,2.0
8866, 1 Series,2019,26989,Automatic,5444,Diesel,145,51.4,2.0
8867, 3 Series,2020,34900,Automatic,10,Petrol,145,40.4,2.0
8868, 3 Series,2018,20690,Automatic,16986,Diesel,145,64.2,2.0
8869, 2 Series,2016,13900,Manual,38811,Diesel,20,68.9,1.5
8870, 5 Series,2016,14499,Automatic,53689,Diesel,30,62.8,2.0
8871, 2 Series,2014,11000,Manual,37148,Diesel,30,62.8,2.0
8872, 1 Series,2014,9500,Manual,36672,Diesel,30,65.7,2.0
8873, X1,2016,13999,Manual,30466,Diesel,20,68.9,2.0
8874, 2 Series,2016,11999,Automatic,68945,Diesel,20,68.9,1.5
8875, 1 Series,2016,17199,Manual,18706,Petrol,260,36.2,3.0
8876, 3 Series,2012,7500,Manual,75453,Diesel,30,62.8,2.0
8877, 2 Series,2017,16500,Manual,66410,Petrol,260,36.2,3.0
8878, 5 Series,2014,11695,Automatic,65520,Diesel,30,62.8,2.0
8879, 3 Series,2014,14500,Automatic,48760,Diesel,125,57.6,3.0
8880, 1 Series,2014,6795,Manual,102520,Diesel,30,62.8,2.0
8881, 3 Series,2015,12500,Automatic,107940,Diesel,145,56.5,3.0
8882, 4 Series,2016,12000,Automatic,117230,Diesel,30,65.7,2.0
8883, X3,2015,13000,Manual,105320,Diesel,160,52.3,2.0
8884, 1 Series,2016,8000,Manual,101980,Diesel,20,68.9,2.0
8885, 2 Series,2015,7395,Manual,100230,Diesel,20,68.9,2.0
8886, 4 Series,2015,14000,Automatic,58900,Diesel,30,65.7,2.0
8887, 3 Series,2015,13295,Automatic,76720,Diesel,165,51.4,3.0
8888, 1 Series,2018,13425,Manual,22045,Petrol,150,53.3,1.5
8889, 3 Series,2016,11250,Automatic,70600,Diesel,30,70.6,2.0
8890, 3 Series,2016,14195,Automatic,56140,Hybrid,0,148.7,2.0
8891, 5 Series,2016,12295,Automatic,97930,Diesel,125,60.1,2.0
8892, 2 Series,2016,10500,Manual,83200,Diesel,30,64.2,2.0
8893, 3 Series,2017,13999,Manual,23608,Petrol,150,48.7,2.0
8894, 1 Series,2013,10125,Manual,61040,Petrol,205,42.8,2.0
8895, 7 Series,2006,4995,Automatic,81000,Diesel,325,34.4,3.0
8896, 3 Series,2009,4195,Manual,70000,Petrol,165,47.9,2.0
8897, 1 Series,2014,10395,Manual,25000,Diesel,0,74.3,1.6
8898, 3 Series,2017,15350,Automatic,40244,Diesel,30,64.2,2.0
8899, 1 Series,2016,11500,Manual,54156,Diesel,30,65.7,2.0
8900, 1 Series,2018,13750,Manual,17613,Petrol,145,37.7,1.5
8901, X1,2016,17225,Manual,17531,Diesel,125,58.9,2.0
8902, 3 Series,2017,8795,Manual,108190,Diesel,30,62.8,2.0
8903, 1 Series,2015,10695,Automatic,52770,Petrol,145,48.7,1.6
8904, 3 Series,2014,8000,Manual,99920,Diesel,125,58.9,2.0
8905, 3 Series,2016,14295,Automatic,94810,Hybrid,0,134.5,2.0
8906, 3 Series,2014,8795,Manual,130340,Diesel,145,55.4,2.0
8907, 5 Series,2016,11000,Automatic,100170,Diesel,20,68.9,2.0
8908, 3 Series,2016,19495,Automatic,27500,Diesel,160,51.4,3.0
8909, 3 Series,2014,11295,Automatic,52117,Diesel,30,62.8,2.0
8910, 3 Series,2015,13980,Automatic,36816,Diesel,30,70.6,2.0
8911, 3 Series,2009,5695,Semi-Auto,110931,Diesel,160,51.4,2.0
8912, 4 Series,2015,14995,Manual,51611,Diesel,125,58.9,2.0
8913, 7 Series,2014,13999,Automatic,53329,Diesel,160,50.4,3.0
8914, X1,2017,17299,Automatic,35779,Diesel,145,55.4,2.0
8915, 3 Series,2015,8500,Manual,71915,Diesel,20,68.9,2.0
8916, 2 Series,2017,16350,Automatic,13750,Diesel,145,62.8,2.0
8917, X1,2013,9995,Manual,44013,Diesel,160,51.4,2.0
8918, 3 Series,2015,10000,Automatic,99530,Diesel,30,67.3,2.0
8919, 3 Series,2016,14295,Automatic,86060,Hybrid,0,134.5,2.0
8920, 3 Series,2015,9500,Manual,128850,Diesel,145,56.5,2.0
8921, X3,2016,15500,Manual,72070,Diesel,160,52.3,2.0
8922, X3,2016,16295,Automatic,81050,Diesel,150,54.3,2.0
8923, 5 Series,2016,9000,Manual,93240,Diesel,30,65.7,2.0
8924, 1 Series,2015,11695,Automatic,58620,Diesel,20,67.3,2.0
8925, 3 Series,2010,3800,Manual,156800,Diesel,125,58.9,2.0
8926, 3 Series,2012,8985,Automatic,67458,Diesel,30,62.8,2.0
8927, 4 Series,2014,13991,Automatic,44042,Diesel,125,57.7,2.0
8928, X1,2012,7985,Automatic,82570,Diesel,150,56.5,2.0
8929, X3,2015,13985,Automatic,77120,Diesel,150,54.3,2.0
8930, X5,2013,21000,Automatic,52000,Diesel,200,45.6,3.0
8931, 3 Series,2013,9489,Manual,52757,Diesel,30,62.8,2.0
8932, 3 Series,2017,18999,Automatic,24658,Hybrid,0,134.5,2.0
8933, 5 Series,2016,15499,Automatic,35487,Diesel,30,65.7,2.0
8935, 2 Series,2016,14999,Manual,21985,Petrol,160,44.1,2.0
8936, 5 Series,2013,11299,Automatic,73876,Diesel,145,55.4,3.0
8937, 1 Series,2016,10399,Manual,33546,Diesel,0,83.1,1.5
8938, 3 Series,2013,10995,Manual,45883,Diesel,30,62.8,2.0
8939, 3 Series,2016,16995,Automatic,14867,Diesel,145,56.5,3.0
8940, 5 Series,2014,13995,Automatic,48280,Diesel,30,62.8,2.0
8941, 1 Series,2015,10495,Manual,27000,Diesel,0,78.5,1.5
8942, 5 Series,2016,12494,Automatic,49305,Diesel,20,68.9,2.0
8943, 5 Series,2016,13699,Automatic,36813,Diesel,20,68.9,2.0
8944, X1,2016,15994,Manual,24984,Diesel,125,58.9,2.0
8945, X5,2018,47994,Automatic,19750,Diesel,140,47.1,3.0
8946, 3 Series,2007,5994,Automatic,118000,Diesel,300,38.2,3.0
8947, 2 Series,2016,9799,Automatic,67170,Diesel,20,72.4,1.5
8948, 3 Series,2015,13999,Manual,40430,Diesel,145,56.5,2.0
8949, 5 Series,2015,11999,Automatic,74014,Diesel,30,62.8,2.0
8950, 3 Series,2017,18999,Automatic,29528,Diesel,145,64.2,2.0
8951, 3 Series,2015,11999,Manual,40814,Diesel,20,68.9,2.0
8952, 4 Series,2016,18499,Automatic,60018,Diesel,160,49.6,3.0
8953, 4 Series,2016,15499,Manual,32157,Petrol,200,42.8,2.0
8954, 3 Series,2018,21200,Automatic,13590,Diesel,150,64.2,2.0
8956, 2 Series,2015,8995,Automatic,64888,Diesel,20,68.9,2.0
8957, 3 Series,2016,16999,Manual,18520,Petrol,200,43.5,2.0
8958, 1 Series,2015,9499,Manual,54228,Diesel,0,83.1,1.5
8959, 1 Series,2013,7399,Manual,58149,Diesel,0,74.3,1.6
8960, 5 Series,2017,24999,Automatic,5336,Hybrid,135,156.9,2.0
8961, 4 Series,2015,15499,Manual,32423,Diesel,145,53.3,2.0
8962, 5 Series,2017,22199,Automatic,21319,Diesel,145,62.8,2.0
8963, 5 Series,2014,14750,Automatic,20741,Diesel,30,62.8,2.0
8964, 1 Series,2015,12059,Automatic,69758,Diesel,125,60.1,2.0
8965, 2 Series,2017,14000,Manual,18234,Petrol,145,52.3,1.5
8966, 1 Series,2016,10599,Manual,27636,Diesel,0,83.1,1.5
8967, 3 Series,2011,4994,Manual,112000,Diesel,30,62.8,2.0
8968, 5 Series,2013,11000,Automatic,86000,Diesel,160,51.4,2.0
8969, 1 Series,2012,6500,Manual,93000,Diesel,30,62.8,2.0
8970, 1 Series,2017,19750,Automatic,29000,Petrol,205,39.8,3.0
8971, 5 Series,2014,11500,Automatic,92000,Diesel,125,57.6,2.0
8972, 1 Series,2013,8000,Manual,50000,Petrol,145,49.6,1.6
8973, 3 Series,2017,13199,Automatic,54962,Diesel,145,74.3,2.0
8974, 5 Series,2016,16399,Automatic,45036,Petrol,160,44.8,2.0
8975, 2 Series,2016,10725,Manual,45930,Petrol,145,48.7,1.5
8976, X1,2016,15199,Automatic,41571,Diesel,125,60.1,2.0
8977, 4 Series,2016,13999,Manual,45253,Diesel,30,67.3,2.0
8978, 1 Series,2014,9999,Manual,63169,Diesel,30,64.2,2.0
8979, 3 Series,2017,15349,Automatic,53347,Hybrid,0,148.7,2.0
8980, 1 Series,2016,10699,Manual,34933,Diesel,0,83.1,1.5
8981, 1 Series,2013,9999,Manual,48279,Petrol,145,50.4,1.6
8982, 3 Series,2017,13499,Automatic,52716,Diesel,145,70.6,2.0
8983, X3,2014,14999,Automatic,47925,Diesel,160,50.4,2.0
8984, X3,2015,18699,Automatic,24288,Diesel,145,54.3,2.0
8985, 3 Series,2018,16200,Automatic,10591,Diesel,145,67.3,2.0
8986, 2 Series,2017,16499,Automatic,16888,Petrol,145,51.4,1.5
8987, 2 Series,2017,15887,Automatic,46827,Hybrid,135,141.2,1.5
8988, X1,2013,10299,Automatic,33412,Diesel,160,52.3,2.0
8989, 4 Series,2015,15699,Automatic,33689,Diesel,20,70.6,2.0
8990, 1 Series,2016,12599,Manual,29752,Diesel,20,70.6,1.5
8991, 4 Series,2014,14999,Automatic,32463,Petrol,200,43.5,2.0
8992, X1,2017,15399,Manual,18097,Diesel,145,68.9,2.0
8993, 3 Series,2016,15499,Manual,42571,Diesel,125,58.9,2.0
8994, 5 Series,2015,10699,Automatic,93056,Diesel,20,68.9,2.0
8995, 3 Series,2015,13999,Automatic,46531,Diesel,125,61.4,2.0
8996, 1 Series,2012,7899,Manual,85827,Diesel,30,62.8,2.0
8997, 1 Series,2017,14599,Automatic,15361,Diesel,145,72.4,1.5
8998, X5,2017,30999,Automatic,32812,Diesel,145,47.1,3.0
8999, 1 Series,2018,12399,Manual,23635,Diesel,145,72.4,1.5
9000, 5 Series,2016,13119,Manual,51780,Diesel,125,60.1,2.0
9001, 2 Series,2015,10999,Manual,54050,Diesel,20,74.3,1.5
9002, 1 Series,2016,11299,Manual,24441,Diesel,0,78.5,1.5
9003, 3 Series,2015,18499,Automatic,31047,Diesel,160,51.4,3.0
9004, 1 Series,2014,13999,Manual,53832,Petrol,300,35.3,3.0
9005, 2 Series,2017,15999,Automatic,29122,Petrol,125,51.4,1.5
9006, 1 Series,2016,10199,Manual,58305,Diesel,0,83.1,1.5
9007, 3 Series,2014,8199,Manual,94347,Diesel,30,65.7,2.0
9008, 1 Series,2018,14399,Manual,13094,Petrol,145,37.7,1.5
9009, 1 Series,2015,11499,Manual,50127,Diesel,125,57.6,2.0
9010, 3 Series,2013,9999,Manual,74947,Diesel,30,62.8,2.0
9011, 2 Series,2017,14495,Manual,28180,Petrol,125,53.3,1.5
9012, 4 Series,2016,20499,Automatic,16955,Diesel,145,53.3,3.0
9013, 1 Series,2018,21999,Automatic,30400,Petrol,145,39.8,3.0
9014, 4 Series,2016,15499,Automatic,64997,Diesel,145,55.4,3.0
9015, 3 Series,2013,12299,Automatic,43425,Diesel,125,57.6,3.0
9016, 4 Series,2016,11250,Manual,97706,Diesel,30,62.8,2.0
9017, 3 Series,2016,11750,Automatic,50318,Diesel,30,67.3,2.0
9018, 3 Series,2015,13350,Automatic,51126,Diesel,125,57.6,2.0
9019, 4 Series,2015,14999,Automatic,73150,Diesel,160,50.4,3.0
9020, 3 Series,2017,18299,Automatic,32185,Hybrid,135,134.5,2.0
9021, 3 Series,2015,9667,Automatic,80739,Diesel,30,62.8,2.0
9022, 4 Series,2017,22550,Automatic,25328,Diesel,145,50.4,3.0
9023, 3 Series,2015,9350,Automatic,91969,Diesel,20,68.9,2.0
9024, 3 Series,2013,8399,Manual,65001,Diesel,20,68.9,2.0
9025, 3 Series,2017,16550,Automatic,20771,Diesel,145,64.2,2.0
9026, 1 Series,2014,8092,Manual,66995,Diesel,30,65.7,2.0
9027, 5 Series,2016,13499,Automatic,72095,Diesel,30,62.8,2.0
9028, 5 Series,2016,13999,Automatic,71353,Diesel,145,56.5,2.0
9029, 1 Series,2017,12499,Automatic,27656,Diesel,145,72.4,1.5
9030, 1 Series,2016,11999,Manual,15066,Diesel,0,83.1,1.5
9031, 3 Series,2014,14250,Automatic,65033,Diesel,160,52.3,3.0
9032, 5 Series,2014,14199,Automatic,30749,Diesel,125,57.6,2.0
9033, 2 Series,2016,18999,Automatic,35159,Petrol,260,37.2,3.0
9034, X1,2014,10999,Manual,26742,Diesel,160,51.4,2.0
9035, 4 Series,2016,10899,Manual,76280,Diesel,30,67.3,2.0
9036, 1 Series,2012,7149,Manual,71842,Diesel,30,62.8,2.0
9037, 1 Series,2016,10299,Manual,36007,Diesel,0,83.1,1.5
9038, X5,2016,27499,Automatic,46720,Hybrid,0,85.6,2.0
9039, 2 Series,2016,14879,Automatic,20937,Petrol,125,51.4,1.5
9040, 2 Series,2016,8999,Manual,80051,Diesel,0,74.3,1.5
9041, 1 Series,2015,15499,Automatic,48916,Petrol,235,37.7,3.0
9042, 1 Series,2017,11861,Manual,23268,Diesel,0,78.5,1.5
9043, 1 Series,2016,10849,Manual,32690,Diesel,0,78.5,1.5
9044, 3 Series,2016,16529,Automatic,63679,Hybrid,0,134.5,2.0
9045, 5 Series,2016,14999,Automatic,64231,Diesel,145,53.3,3.0
9046, 2 Series,2015,7999,Manual,89569,Diesel,30,62.8,2.0
9047, 2 Series,2017,19350,Automatic,18455,Hybrid,135,135.5,1.5
9048, X1,2014,11499,Automatic,46000,Diesel,160,52.3,2.0
9049, 5 Series,2015,12450,Automatic,79315,Diesel,30,62.8,2.0
9050, 1 Series,2016,11557,Manual,26146,Petrol,125,53.3,1.5
9051, 1 Series,2019,15199,Manual,7565,Petrol,145,53.3,1.5
9052, 1 Series,2016,9995,Manual,49782,Diesel,0,78.5,1.5
9053, 1 Series,2014,13083,Automatic,48343,Diesel,125,60.1,2.0
9054, 1 Series,2015,9500,Manual,56941,Diesel,0,83.1,1.5
9055, 2 Series,2015,11399,Automatic,65033,Diesel,20,68.9,2.0
9056, 5 Series,2015,11399,Automatic,92428,Diesel,30,62.8,2.0
9057, 1 Series,2016,10607,Manual,90868,Petrol,125,52.3,1.5
9058, X3,2017,18250,Automatic,36204,Diesel,145,54.3,2.0
9059, 3 Series,2014,10375,Manual,66919,Diesel,125,57.6,2.0
9060, 4 Series,2015,12499,Manual,50452,Diesel,30,62.8,2.0
9061, 1 Series,2016,9899,Manual,47325,Diesel,0,83.1,1.5
9062, 5 Series,2015,14499,Automatic,29269,Diesel,20,68.9,2.0
9063, 1 Series,2016,10999,Manual,35898,Diesel,0,83.1,1.5
9064, 1 Series,2015,10000,Manual,35259,Diesel,0,83.1,1.5
9065, 2 Series,2016,15499,Manual,11448,Petrol,145,47.1,1.5
9066, 5 Series,2016,15999,Automatic,28774,Diesel,30,62.8,2.0
9067, 3 Series,2016,16212,Automatic,31499,Diesel,145,54.3,3.0
9068, 4 Series,2017,14778,Automatic,56292,Diesel,145,70.6,2.0
9069, 1 Series,2014,11250,Automatic,17408,Diesel,20,67.3,2.0
9070, 1 Series,2019,15199,Manual,10844,Petrol,145,53.3,1.5
9071, 1 Series,2016,9349,Manual,71381,Diesel,0,78.5,1.5
9072, 1 Series,2015,12999,Automatic,34267,Diesel,20,70.6,2.0
9073, 3 Series,2010,3690,Manual,96000,Diesel,30,62.8,2.0
9074, X1,2016,18899,Automatic,22780,Petrol,160,44.8,2.0
9075, X1,2016,17499,Automatic,35421,Diesel,145,55.4,2.0
9076, 4 Series,2014,10991,Manual,81978,Diesel,125,60.1,2.0
9077, 3 Series,2013,8991,Manual,64377,Diesel,20,68.9,2.0
9078, 3 Series,2014,9991,Automatic,44287,Diesel,20,68.9,2.0
9079, 6 Series,2017,29991,Automatic,28879,Petrol,145,31.0,4.4
9080, 3 Series,2015,15491,Automatic,35248,Diesel,30,64.2,2.0
9081, X5,2016,25991,Automatic,62756,Diesel,200,47.1,3.0
9082, 3 Series,2017,17488,Automatic,15537,Diesel,30,64.2,2.0
9083, X5,2018,51988,Automatic,9691,Petrol,150,25.4,4.4
9084, 5 Series,2019,28488,Automatic,205,Diesel,145,65.7,2.0
9085, 3 Series,2019,29488,Automatic,7935,Diesel,145,48.7,2.0
9086, 4 Series,2017,16488,Manual,27599,Diesel,150,62.8,2.0
9087, 5 Series,2016,21988,Automatic,29314,Diesel,165,51.4,3.0
9088, 2 Series,2017,17988,Manual,19837,Petrol,150,47.1,1.5
9089, X5,2018,39988,Automatic,16933,Hybrid,140,85.6,2.0
9090, X5,2020,53988,Automatic,5000,Diesel,145,37.7,3.0
9091, 2 Series,2019,23447,Automatic,2231,Petrol,145,50.4,2.0
9092, M4,2020,52988,Automatic,10,Petrol,150,34.0,3.0
9093, M4,2020,45488,Automatic,10,Petrol,150,34.0,3.0
9094, M4,2020,49488,Automatic,10,Petrol,150,34.0,3.0
9095, 3 Series,2016,13988,Automatic,42102,Petrol,125,51.4,2.0
9096, M4,2020,45488,Automatic,10,Petrol,150,34.0,3.0
9097, 4 Series,2017,25488,Automatic,23910,Petrol,145,41.5,3.0
9098, 1 Series,2019,16499,Automatic,7559,Petrol,145,55.5,1.5
9099, X3,2015,18999,Automatic,21512,Diesel,145,54.3,2.0
9100, 2 Series,2016,12150,Manual,57417,Petrol,125,50.4,1.5
9101, 1 Series,2013,12250,Automatic,48491,Diesel,125,60.1,2.0
9102, 5 Series,2012,8499,Manual,77201,Diesel,30,62.8,2.0
9103, 1 Series,2016,11999,Automatic,38204,Diesel,0,78.5,1.5
9104, 1 Series,2016,10550,Manual,40313,Diesel,0,78.5,1.5
9105, 1 Series,2015,9750,Manual,48534,Diesel,20,72.4,1.5
9106, 1 Series,2016,10999,Manual,27681,Diesel,0,83.1,1.5
9107, X1,2016,14499,Manual,27795,Diesel,20,68.9,2.0
